Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
72,3,2015-06-17,5368,522,1,1,0,0
73,3,2015-06-17,5104,519,1,1,0,0
74,3,2015-06-17,7029,895,1,1,0,0
75,3,2015-06-17,6039,633,1,1,0,0
76,3,2015-06-17,9148,905,1,1,0,0
77,3,2015-06-17,7647,611,1,1,0,0
78,3,2015-06-17,4359,512,1,1,0,0
79,3,2015-06-17,6353,604,1,1,0,0
80,3,2015-06-17,8469,599,1,1,0,0
81,3,2015-06-17,6962,566,1,1,0,0
82,3,2015-06-17,10029,911,1,1,0,0
83,3,2015-06-17,5055,381,1,1,0,0
84,3,2015-06-17,16038,1574,1,1,0,0
85,3,2015-06-17,6809,929,1,1,0,0
86,3,2015-06-17,5847,678,1,1,0,0
87,3,2015-06-17,6704,830,1,1,0,0
88,3,2015-06-17,7335,707,1,1,0,0
89,3,2015-06-17,5712,634,1,1,0,0
90,3,2015-06-17,9685,1116,1,1,0,0
91,3,2015-06-17,5459,511,1,1,0,0
92,3,2015-06-17,7462,597,1,1,0,0
93,3,2015-06-17,7312,655,1,1,0,0
94,3,2015-06-17,8612,672,1,1,0,0
95,3,2015-06-17,8223,825,1,1,0,0
96,3,2015-06-17,6897,680,1,1,0,0
97,3,2015-06-17,7856,700,1,1,0,0
98,3,2015-06-17,5763,464,1,1,0,0
99,3,2015-06-17,6611,517,1,1,0,0
1,2,2015-06-16,4852,503,1,1,0,0
2,2,2015-06-16,6243,648,1,1,0,0
3,2,2015-06-16,9780,911,1,1,0,0
4,2,2015-06-16,10671,1352,1,1,0,0
5,2,2015-06-16,6354,671,1,1,0,0
6,2,2015-06-16,5804,642,1,1,0,0
7,2,2015-06-16,11151,1198,1,1,0,0
8,2,2015-06-16,8386,879,1,1,0,0
9,2,2015-06-16,9078,727,1,1,0,0
10,2,2015-06-16,6681,667,1,1,0,0
11,2,2015-06-16,8810,1169,1,1,0,0
12,2,2015-06-16,9626,985,1,1,0,0
13,2,2015-06-16,7159,419,1,1,0,0
14,2,2015-06-16,7071,740,1,1,0,0
15,2,2015-06-16,8600,725,1,1,0,0
16,2,2015-06-16,10333,1001,1,1,0,0
17,2,2015-06-16,8129,954,1,1,0,0
18,2,2015-06-16,8488,809,1,1,0,0
19,2,2015-06-16,8467,729,1,1,0,0
20,2,2015-06-16,10223,1021,1,1,0,0
21,2,2015-06-16,7567,566,1,1,0,0
22,2,2015-06-16,6523,584,1,1,0,0
23,2,2015-06-16,6911,539,1,1,0,0
24,2,2015-06-16,11824,950,1,1,0,0
25,2,2015-06-16,12278,1680,1,1,0,0
26,2,2015-06-16,7485,547,1,1,0,0
27,2,2015-06-16,13517,1263,1,1,0,0
28,2,2015-06-16,6464,619,1,1,0,0
29,2,2015-06-16,10375,813,1,1,0,0
30,2,2015-06-16,5958,776,1,1,0,0
31,2,2015-06-16,6906,594,1,1,0,0
32,2,2015-06-16,5221,581,1,1,0,0
33,2,2015-06-16,9792,867,1,1,0,0
34,2,2015-06-16,9036,1004,1,1,0,0
35,2,2015-06-16,15392,992,1,1,0,0
36,2,2015-06-16,11218,1155,1,1,0,0
37,2,2015-06-16,7646,721,1,1,0,0
38,2,2015-06-16,7795,570,1,1,0,0
39,2,2015-06-16,6519,730,1,1,0,0
40,2,2015-06-16,4985,625,1,1,0,0
41,2,2015-06-16,6407,421,1,1,0,0
42,2,2015-06-16,13845,1296,1,1,0,0
43,2,2015-06-16,8927,705,1,1,0,0
44,2,2015-06-16,7358,786,1,1,0,0
45,2,2015-06-16,6190,435,1,1,0,0
46,2,2015-06-16,6652,683,1,1,0,0
47,2,2015-06-16,9007,1036,1,1,0,0
48,2,2015-06-16,4217,412,1,1,0,0
49,2,2015-06-16,8892,589,1,1,0,0
50,2,2015-06-16,5090,421,1,1,0,0
51,2,2015-06-16,7143,505,1,1,0,0
52,2,2015-06-16,8396,463,1,1,0,0
53,2,2015-06-16,6143,615,1,1,0,0
54,2,2015-06-16,8728,676,1,1,0,0
55,2,2015-06-16,6939,735,1,1,0,0
56,2,2015-06-16,9595,616,1,1,0,0
57,2,2015-06-16,11734,1022,1,1,0,0
58,2,2015-06-16,7804,564,1,1,0,0
59,2,2015-06-16,7391,672,1,1,0,0
60,2,2015-06-16,11713,884,1,1,0,0
61,2,2015-06-16,6360,680,1,1,0,0
62,2,2015-06-16,8807,863,1,1,0,0
63,2,2015-06-16,7941,657,1,1,0,0
64,2,2015-06-16,13359,852,1,1,0,0
65,2,2015-06-16,6818,546,1,1,0,0
66,2,2015-06-16,7120,523,1,1,0,0
67,2,2015-06-16,10875,1012,1,1,0,0
68,2,2015-06-16,7239,1058,1,1,0,0
69,2,2015-06-16,10478,1236,1,1,0,0
70,2,2015-06-16,7454,715,1,1,0,0
71,2,2015-06-16,11860,847,1,1,0,0
72,2,2015-06-16,7022,649,1,1,0,0
73,2,2015-06-16,6188,592,1,1,0,0
74,2,2015-06-16,8094,1006,1,1,0,0
75,2,2015-06-16,6614,638,1,1,0,0
76,2,2015-06-16,10496,995,1,1,0,0
77,2,2015-06-16,9611,683,1,1,0,0
78,2,2015-06-16,4661,551,1,1,0,0
79,2,2015-06-16,7134,702,1,1,0,0
80,2,2015-06-16,9406,635,1,1,0,0
81,2,2015-06-16,8033,598,1,1,0,0
82,2,2015-06-16,11343,927,1,1,0,0
83,2,2015-06-16,4845,389,1,1,0,0
84,2,2015-06-16,17204,1561,1,1,0,0
85,2,2015-06-16,7425,976,1,1,0,0
86,2,2015-06-16,6040,702,1,1,0,0
87,2,2015-06-16,7351,847,1,1,0,0
88,2,2015-06-16,9045,803,1,1,0,0
89,2,2015-06-16,8411,787,1,1,0,0
90,2,2015-06-16,10710,1216,1,1,0,0
91,2,2015-06-16,6181,541,1,1,0,0
92,2,2015-06-16,8234,622,1,1,0,0
93,2,2015-06-16,8169,712,1,1,0,0
94,2,2015-06-16,9800,743,1,1,0,0
95,2,2015-06-16,8935,988,1,1,0,0
96,2,2015-06-16,7938,744,1,1,0,0
97,2,2015-06-16,8519,762,1,1,0,0
98,2,2015-06-16,6677,512,1,1,0,0
99,2,2015-06-16,6990,566,1,1,0,0
1,1,2015-06-15,5518,586,1,1,0,0
2,1,2015-06-15,8106,762,1,1,0,0
3,1,2015-06-15,10818,955,1,1,0,0
4,1,2015-06-15,12398,1473,1,1,0,0
5,1,2015-06-15,7808,747,1,1,0,0
6,1,2015-06-15,7147,729,1,1,0,0
7,1,2015-06-15,13175,1203,1,1,0,0
8,1,2015-06-15,9937,938,1,1,0,0
9,1,2015-06-15,11530,856,1,1,0,0
10,1,2015-06-15,7902,721,1,1,0,0
11,1,2015-06-15,9241,1209,1,1,0,0
12,1,2015-06-15,12031,1159,1,1,0,0
13,1,2015-06-15,7808,506,1,1,0,0
14,1,2015-06-15,8077,779,1,1,0,0
15,1,2015-06-15,8825,802,1,1,0,0
16,1,2015-06-15,10967,1098,1,1,0,0
17,1,2015-06-15,10137,1036,1,1,0,0
18,1,2015-06-15,10402,935,1,1,0,0
19,1,2015-06-15,10181,858,1,1,0,0
20,1,2015-06-15,8315,842,1,1,0,0
21,1,2015-06-15,9248,674,1,1,0,0
22,1,2015-06-15,7857,652,1,1,0,0
23,1,2015-06-15,10398,723,1,1,0,0
24,1,2015-06-15,15726,1126,1,1,0,0
25,1,2015-06-15,14639,1836,1,1,0,0
26,1,2015-06-15,10881,740,1,1,0,0
27,1,2015-06-15,15147,1364,1,1,0,0
28,1,2015-06-15,8124,773,1,1,0,0
29,1,2015-06-15,14823,1059,1,1,0,0
30,1,2015-06-15,6066,762,1,1,0,0
31,1,2015-06-15,8014,683,1,1,0,0
32,1,2015-06-15,5932,627,1,1,0,0
33,1,2015-06-15,10956,986,1,1,0,0
34,1,2015-06-15,10873,1173,1,1,0,0
35,1,2015-06-15,19593,1113,1,1,0,0
36,1,2015-06-15,11082,1169,1,1,0,0
37,1,2015-06-15,9898,866,1,1,0,0
38,1,2015-06-15,11080,729,1,1,0,0
39,1,2015-06-15,7910,834,1,1,0,0
40,1,2015-06-15,5044,621,1,1,0,0
41,1,2015-06-15,9177,586,1,1,0,0
42,1,2015-06-15,14938,1399,1,1,0,0
43,1,2015-06-15,11329,807,1,1,0,0
44,1,2015-06-15,8913,857,1,1,0,0
45,1,2015-06-15,8196,548,1,1,0,0
46,1,2015-06-15,8239,828,1,1,0,0
47,1,2015-06-15,10358,1134,1,1,0,0
48,1,2015-06-15,4804,478,1,1,0,0
49,1,2015-06-15,10422,678,1,1,0,0
50,1,2015-06-15,7510,529,1,1,0,0
51,1,2015-06-15,11188,670,1,1,0,0
52,1,2015-06-15,10900,602,1,1,0,0
53,1,2015-06-15,7735,758,1,1,0,0
54,1,2015-06-15,10723,816,1,1,0,0
55,1,2015-06-15,8441,895,1,1,0,0
56,1,2015-06-15,10815,662,1,1,0,0
57,1,2015-06-15,15677,1299,1,1,0,0
58,1,2015-06-15,11978,734,1,1,0,0
59,1,2015-06-15,8581,742,1,1,0,0
60,1,2015-06-15,15008,1088,1,1,0,0
61,1,2015-06-15,7002,669,1,1,0,0
62,1,2015-06-15,9637,958,1,1,0,0
63,1,2015-06-15,10780,787,1,1,0,0
64,1,2015-06-15,14607,956,1,1,0,0
65,1,2015-06-15,8293,585,1,1,0,0
66,1,2015-06-15,8078,587,1,1,0,0
67,1,2015-06-15,12666,1064,1,1,0,0
68,1,2015-06-15,7851,1130,1,1,0,0
69,1,2015-06-15,12047,1306,1,1,0,0
70,1,2015-06-15,10573,907,1,1,0,0
71,1,2015-06-15,14359,1011,1,1,0,0
72,1,2015-06-15,8983,790,1,1,0,0
73,1,2015-06-15,5943,613,1,1,0,0
74,1,2015-06-15,9882,1134,1,1,0,0
75,1,2015-06-15,8390,823,1,1,0,0
76,1,2015-06-15,13989,1185,1,1,0,0
77,1,2015-06-15,12426,898,1,1,0,0
78,1,2015-06-15,5648,631,1,1,0,0
79,1,2015-06-15,9209,789,1,1,0,0
80,1,2015-06-15,11907,777,1,1,0,0
81,1,2015-06-15,8086,568,1,1,0,0
82,1,2015-06-15,14159,1108,1,1,0,0
83,1,2015-06-15,5755,442,1,1,0,0
84,1,2015-06-15,20215,1762,1,1,0,0
85,1,2015-06-15,8961,1032,1,1,0,0
86,1,2015-06-15,7415,762,1,1,0,0
87,1,2015-06-15,8865,1023,1,1,0,0
88,1,2015-06-15,10659,881,1,1,0,0
89,1,2015-06-15,7372,646,1,1,0,0
90,1,2015-06-15,13538,1415,1,1,0,0
91,1,2015-06-15,7560,610,1,1,0,0
92,1,2015-06-15,10846,786,1,1,0,0
93,1,2015-06-15,9538,799,1,1,0,0
94,1,2015-06-15,11167,876,1,1,0,0
95,1,2015-06-15,11334,1091,1,1,0,0
96,1,2015-06-15,9787,811,1,1,0,0
97,1,2015-06-15,11793,1012,1,1,0,0
98,1,2015-06-15,7332,579,1,1,0,0
99,1,2015-06-15,9224,688,1,1,0,0
1,7,2015-06-14,0,0,0,0,0,0
2,7,2015-06-14,0,0,0,0,0,0
3,7,2015-06-14,0,0,0,0,0,0
4,7,2015-06-14,0,0,0,0,0,0
5,7,2015-06-14,0,0,0,0,0,0
6,7,2015-06-14,0,0,0,0,0,0
7,7,2015-06-14,0,0,0,0,0,0
8,7,2015-06-14,0,0,0,0,0,0
9,7,2015-06-14,0,0,0,0,0,0
10,7,2015-06-14,0,0,0,0,0,0
11,7,2015-06-14,0,0,0,0,0,0
12,7,2015-06-14,0,0,0,0,0,0
13,7,2015-06-14,0,0,0,0,0,0
14,7,2015-06-14,0,0,0,0,0,0
15,7,2015-06-14,0,0,0,0,0,0
16,7,2015-06-14,0,0,0,0,0,0
17,7,2015-06-14,0,0,0,0,0,0
18,7,2015-06-14,0,0,0,0,0,0
19,7,2015-06-14,0,0,0,0,0,0
20,7,2015-06-14,0,0,0,0,0,0
21,7,2015-06-14,0,0,0,0,0,0
22,7,2015-06-14,0,0,0,0,0,0
23,7,2015-06-14,0,0,0,0,0,0
24,7,2015-06-14,0,0,0,0,0,0
25,7,2015-06-14,0,0,0,0,0,0
26,7,2015-06-14,0,0,0,0,0,0
27,7,2015-06-14,0,0,0,0,0,0
28,7,2015-06-14,0,0,0,0,0,0
29,7,2015-06-14,0,0,0,0,0,0
30,7,2015-06-14,0,0,0,0,0,0
31,7,2015-06-14,0,0,0,0,0,0
32,7,2015-06-14,0,0,0,0,0,0
33,7,2015-06-14,0,0,0,0,0,0
34,7,2015-06-14,0,0,0,0,0,0
35,7,2015-06-14,0,0,0,0,0,0
36,7,2015-06-14,0,0,0,0,0,0
37,7,2015-06-14,0,0,0,0,0,0
38,7,2015-06-14,0,0,0,0,0,0
39,7,2015-06-14,0,0,0,0,0,0
40,7,2015-06-14,0,0,0,0,0,0
41,7,2015-06-14,0,0,0,0,0,0
42,7,2015-06-14,0,0,0,0,0,0
43,7,2015-06-14,0,0,0,0,0,0
44,7,2015-06-14,0,0,0,0,0,0
45,7,2015-06-14,0,0,0,0,0,0
46,7,2015-06-14,0,0,0,0,0,0
47,7,2015-06-14,0,0,0,0,0,0
48,7,2015-06-14,0,0,0,0,0,0
49,7,2015-06-14,0,0,0,0,0,0
50,7,2015-06-14,0,0,0,0,0,0
51,7,2015-06-14,0,0,0,0,0,0
52,7,2015-06-14,0,0,0,0,0,0
53,7,2015-06-14,0,0,0,0,0,0
54,7,2015-06-14,0,0,0,0,0,0
55,7,2015-06-14,0,0,0,0,0,0
56,7,2015-06-14,0,0,0,0,0,0
57,7,2015-06-14,0,0,0,0,0,0
58,7,2015-06-14,0,0,0,0,0,0
59,7,2015-06-14,0,0,0,0,0,0
60,7,2015-06-14,0,0,0,0,0,0
61,7,2015-06-14,0,0,0,0,0,0
62,7,2015-06-14,0,0,0,0,0,0
63,7,2015-06-14,0,0,0,0,0,0
64,7,2015-06-14,0,0,0,0,0,0
65,7,2015-06-14,0,0,0,0,0,0
66,7,2015-06-14,0,0,0,0,0,0
67,7,2015-06-14,0,0,0,0,0,0
68,7,2015-06-14,0,0,0,0,0,0
69,7,2015-06-14,0,0,0,0,0,0
70,7,2015-06-14,0,0,0,0,0,0
71,7,2015-06-14,0,0,0,0,0,0
72,7,2015-06-14,0,0,0,0,0,0
73,7,2015-06-14,0,0,0,0,0,0
74,7,2015-06-14,0,0,0,0,0,0
75,7,2015-06-14,0,0,0,0,0,0
76,7,2015-06-14,0,0,0,0,0,0
77,7,2015-06-14,0,0,0,0,0,0
78,7,2015-06-14,0,0,0,0,0,0
79,7,2015-06-14,0,0,0,0,0,0
80,7,2015-06-14,0,0,0,0,0,0
81,7,2015-06-14,0,0,0,0,0,0
82,7,2015-06-14,0,0,0,0,0,0
83,7,2015-06-14,0,0,0,0,0,0
84,7,2015-06-14,0,0,0,0,0,0
85,7,2015-06-14,12421,1610,1,0,0,0
86,7,2015-06-14,0,0,0,0,0,0
87,7,2015-06-14,0,0,0,0,0,0
88,7,2015-06-14,0,0,0,0,0,0
89,7,2015-06-14,0,0,0,0,0,0
90,7,2015-06-14,0,0,0,0,0,0
91,7,2015-06-14,0,0,0,0,0,0
92,7,2015-06-14,0,0,0,0,0,0
93,7,2015-06-14,0,0,0,0,0,0
94,7,2015-06-14,0,0,0,0,0,0
95,7,2015-06-14,0,0,0,0,0,0
96,7,2015-06-14,0,0,0,0,0,0
97,7,2015-06-14,0,0,0,0,0,0
98,7,2015-06-14,0,0,0,0,0,0
99,7,2015-06-14,0,0,0,0,0,0
1,6,2015-06-13,4256,502,1,0,0,0
2,6,2015-06-13,2574,319,1,0,0,0
3,6,2015-06-13,4687,492,1,0,0,0
4,6,2015-06-13,9779,1370,1,0,0,0
5,6,2015-06-13,2156,234,1,0,0,0
6,6,2015-06-13,2812,290,1,0,0,0
7,6,2015-06-13,6590,767,1,0,0,0
8,6,2015-06-13,3456,397,1,0,0,0
9,6,2015-06-13,6165,539,1,0,0,0
10,6,2015-06-13,5892,555,1,0,0,0
11,6,2015-06-13,5856,827,1,0,0,0
12,6,2015-06-13,6214,1064,1,0,0,0
13,6,2015-06-13,4728,339,1,0,0,0
14,6,2015-06-13,3541,404,1,0,0,0
15,6,2015-06-13,5787,563,1,0,0,0
16,6,2015-06-13,5565,582,1,0,0,0
17,6,2015-06-13,2491,314,1,0,0,0
18,6,2015-06-13,4437,523,1,0,0,0
19,6,2015-06-13,5288,404,1,0,0,0
20,6,2015-06-13,6302,590,1,0,0,0
21,6,2015-06-13,5417,570,1,0,0,0
22,6,2015-06-13,3615,392,1,0,0,0
23,6,2015-06-13,4562,424,1,0,0,0
24,6,2015-06-13,7996,689,1,0,0,0
25,6,2015-06-13,8235,1209,1,0,0,0
26,6,2015-06-13,5264,494,1,0,0,0
27,6,2015-06-13,7239,836,1,0,0,0
28,6,2015-06-13,1985,232,1,0,0,0
29,6,2015-06-13,8408,723,1,0,0,0
30,6,2015-06-13,3277,513,1,0,0,0
31,6,2015-06-13,5103,526,1,0,0,0
32,6,2015-06-13,2345,291,1,0,0,0
33,6,2015-06-13,8702,867,1,0,0,0
34,6,2015-06-13,7904,970,1,0,0,0
35,6,2015-06-13,9269,693,1,0,0,0
36,6,2015-06-13,9588,1085,1,0,0,0
37,6,2015-06-13,6474,725,1,0,0,0
38,6,2015-06-13,6924,591,1,0,0,0
39,6,2015-06-13,2092,327,1,0,0,0
40,6,2015-06-13,4886,646,1,0,0,0
41,6,2015-06-13,5242,420,1,0,0,0
42,6,2015-06-13,7990,892,1,0,0,0
43,6,2015-06-13,3254,321,1,0,0,0
44,6,2015-06-13,3585,419,1,0,0,0
45,6,2015-06-13,5541,460,1,0,0,0
46,6,2015-06-13,4833,560,1,0,0,0
47,6,2015-06-13,5010,673,1,0,0,0
48,6,2015-06-13,2723,271,1,0,0,0
49,6,2015-06-13,8136,580,1,0,0,0
50,6,2015-06-13,4303,393,1,0,0,0
51,6,2015-06-13,7494,572,1,0,0,0
52,6,2015-06-13,6314,437,1,0,0,0
53,6,2015-06-13,3307,347,1,0,0,0
54,6,2015-06-13,8171,707,1,0,0,0
55,6,2015-06-13,2875,347,1,0,0,0
56,6,2015-06-13,9774,678,1,0,0,0
57,6,2015-06-13,5723,586,1,0,0,0
58,6,2015-06-13,6384,517,1,0,0,0
59,6,2015-06-13,2731,253,1,0,0,0
60,6,2015-06-13,5812,464,1,0,0,0
61,6,2015-06-13,4620,595,1,0,0,0
62,6,2015-06-13,3350,387,1,0,0,0
63,6,2015-06-13,7187,678,1,0,0,0
64,6,2015-06-13,11916,935,1,0,0,0
65,6,2015-06-13,2525,238,1,0,0,0
66,6,2015-06-13,5992,539,1,0,0,0
67,6,2015-06-13,6028,551,1,0,0,0
68,6,2015-06-13,8479,1134,1,0,0,0
69,6,2015-06-13,7483,961,1,0,0,0
70,6,2015-06-13,5946,581,1,0,0,0
71,6,2015-06-13,6959,602,1,0,0,0
72,6,2015-06-13,2540,289,1,0,0,0
73,6,2015-06-13,2826,262,1,0,0,0
74,6,2015-06-13,4821,614,1,0,0,0
75,6,2015-06-13,6481,672,1,0,0,0
76,6,2015-06-13,8362,898,1,0,0,0
77,6,2015-06-13,8308,689,1,0,0,0
78,6,2015-06-13,2312,324,1,0,0,0
79,6,2015-06-13,4016,442,1,0,0,0
80,6,2015-06-13,8965,705,1,0,0,0
81,6,2015-06-13,8590,702,1,0,0,0
82,6,2015-06-13,5875,566,1,0,0,0
83,6,2015-06-13,3727,279,1,0,0,0
84,6,2015-06-13,11687,1214,1,0,0,0
85,6,2015-06-13,4676,731,1,0,0,0
86,6,2015-06-13,3678,455,1,0,0,0
87,6,2015-06-13,4529,526,1,0,0,0
88,6,2015-06-13,2263,229,1,0,0,0
89,6,2015-06-13,4833,439,1,0,0,0
90,6,2015-06-13,7456,1039,1,0,0,0
91,6,2015-06-13,3444,385,1,0,0,0
92,6,2015-06-13,6189,528,1,0,0,0
93,6,2015-06-13,3100,292,1,0,0,0
94,6,2015-06-13,5625,559,1,0,0,0
95,6,2015-06-13,3791,415,1,0,0,0
96,6,2015-06-13,1339,139,1,0,0,0
97,6,2015-06-13,4152,418,1,0,0,0
98,6,2015-06-13,5635,509,1,0,0,0
99,6,2015-06-13,5939,519,1,0,0,0
1,5,2015-06-12,3695,422,1,0,0,0
2,5,2015-06-12,3539,480,1,0,0,0
3,5,2015-06-12,6181,681,1,0,0,0
4,5,2015-06-12,7889,1090,1,0,0,0
5,5,2015-06-12,4329,500,1,0,0,0
6,5,2015-06-12,4070,496,1,0,0,0
7,5,2015-06-12,8490,970,1,0,0,0
8,5,2015-06-12,5474,676,1,0,0,0
9,5,2015-06-12,6429,577,1,0,0,0
10,5,2015-06-12,5385,562,1,0,0,0
11,5,2015-06-12,6123,953,1,0,0,0
12,5,2015-06-12,5650,940,1,0,0,0
13,5,2015-06-12,3541,277,1,0,0,0
14,5,2015-06-12,5108,646,1,0,0,0
15,5,2015-06-12,5757,641,1,0,0,0
16,5,2015-06-12,6869,825,1,0,0,0
17,5,2015-06-12,4759,677,1,0,0,0
18,5,2015-06-12,7273,835,1,0,0,0
19,5,2015-06-12,5963,637,1,0,0,0
20,5,2015-06-12,7282,776,1,0,0,0
21,5,2015-06-12,4989,418,1,0,0,0
22,5,2015-06-12,4108,496,1,0,0,0
23,5,2015-06-12,4760,450,1,0,0,0
24,5,2015-06-12,8623,791,1,0,0,0
25,5,2015-06-12,9065,1335,1,0,0,0
26,5,2015-06-12,5879,510,1,0,0,0
27,5,2015-06-12,7393,928,1,0,0,0
28,5,2015-06-12,3921,450,1,0,0,0
29,5,2015-06-12,6192,572,1,0,0,0
30,5,2015-06-12,2779,429,1,0,0,0
31,5,2015-06-12,5386,544,1,0,0,0
32,5,2015-06-12,3252,431,1,0,0,0
33,5,2015-06-12,6992,699,1,0,0,0
34,5,2015-06-12,7603,948,1,0,0,0
35,5,2015-06-12,9344,753,1,0,0,0
36,5,2015-06-12,9156,980,1,0,0,0
37,5,2015-06-12,6068,647,1,0,0,0
38,5,2015-06-12,4180,393,1,0,0,0
39,5,2015-06-12,2694,401,1,0,0,0
40,5,2015-06-12,3195,450,1,0,0,0
41,5,2015-06-12,5343,391,1,0,0,0
42,5,2015-06-12,8307,941,1,0,0,0
43,5,2015-06-12,4706,493,1,0,0,0
44,5,2015-06-12,4818,564,1,0,0,0
45,5,2015-06-12,4546,368,1,0,0,0
46,5,2015-06-12,4295,567,1,0,0,0
47,5,2015-06-12,6064,808,1,0,0,0
48,5,2015-06-12,3306,352,1,0,0,0
49,5,2015-06-12,6448,491,1,0,0,0
50,5,2015-06-12,3048,286,1,0,0,0
51,5,2015-06-12,6746,514,1,0,0,0
52,5,2015-06-12,4966,365,1,0,0,0
53,5,2015-06-12,4594,525,1,0,0,0
54,5,2015-06-12,6698,614,1,0,0,0
55,5,2015-06-12,4799,586,1,0,0,0
56,5,2015-06-12,6700,485,1,0,0,0
57,5,2015-06-12,7413,737,1,0,0,0
58,5,2015-06-12,5794,494,1,0,0,0
59,5,2015-06-12,4820,495,1,0,0,0
60,5,2015-06-12,6938,640,1,0,0,0
61,5,2015-06-12,3684,505,1,0,0,0
62,5,2015-06-12,6048,705,1,0,0,0
63,5,2015-06-12,6224,576,1,0,0,0
64,5,2015-06-12,9592,758,1,0,0,0
65,5,2015-06-12,4394,438,1,0,0,0
66,5,2015-06-12,5608,489,1,0,0,0
67,5,2015-06-12,6225,717,1,0,0,0
68,5,2015-06-12,5743,959,1,0,0,0
69,5,2015-06-12,7886,1068,1,0,0,0
70,5,2015-06-12,5533,584,1,0,0,0
71,5,2015-06-12,7495,682,1,0,0,0
72,5,2015-06-12,3534,430,1,0,0,0
73,5,2015-06-12,3610,446,1,0,0,0
74,5,2015-06-12,5059,731,1,0,0,0
75,5,2015-06-12,6485,657,1,0,0,0
76,5,2015-06-12,7519,831,1,0,0,0
77,5,2015-06-12,6492,571,1,0,0,0
78,5,2015-06-12,2979,433,1,0,0,0
79,5,2015-06-12,4670,564,1,0,0,0
80,5,2015-06-12,6633,548,1,0,0,0
81,5,2015-06-12,6025,496,1,0,0,0
82,5,2015-06-12,8052,845,1,0,0,0
83,5,2015-06-12,3553,305,1,0,0,0
84,5,2015-06-12,12050,1258,1,0,0,0
85,5,2015-06-12,6145,903,1,0,0,0
86,5,2015-06-12,3448,494,1,0,0,0
87,5,2015-06-12,5359,655,1,0,0,0
88,5,2015-06-12,5449,609,1,0,0,0
89,5,2015-06-12,5826,599,1,0,0,0
90,5,2015-06-12,6679,894,1,0,0,0
91,5,2015-06-12,3388,382,1,0,0,0
92,5,2015-06-12,4924,453,1,0,0,0
93,5,2015-06-12,5889,658,1,0,0,0
94,5,2015-06-12,6506,629,1,0,0,0
95,5,2015-06-12,6165,766,1,0,0,0
96,5,2015-06-12,3750,434,1,0,0,0
97,5,2015-06-12,5558,607,1,0,0,0
98,5,2015-06-12,4731,438,1,0,0,0
99,5,2015-06-12,4231,416,1,0,0,0
1,4,2015-06-11,3627,442,1,0,0,0
2,4,2015-06-11,4240,515,1,0,0,0
3,4,2015-06-11,5656,699,1,0,0,0
4,4,2015-06-11,7407,1081,1,0,0,0
5,4,2015-06-11,4082,507,1,0,0,0
6,4,2015-06-11,4047,512,1,0,0,0
7,4,2015-06-11,7106,843,1,0,0,0
8,4,2015-06-11,5703,790,1,0,0,0
9,4,2015-06-11,6359,577,1,0,0,0
10,4,2015-06-11,5065,579,1,0,0,0
11,4,2015-06-11,6444,995,1,0,0,0
12,4,2015-06-11,5754,779,1,0,0,0
13,4,2015-06-11,4677,289,1,0,0,0
14,4,2015-06-11,5048,609,1,0,0,0
15,4,2015-06-11,5911,588,1,0,0,0
16,4,2015-06-11,7611,878,1,0,0,0
17,4,2015-06-11,4882,703,1,0,0,0
18,4,2015-06-11,5210,615,1,0,0,0
19,4,2015-06-11,5856,608,1,0,0,0
20,4,2015-06-11,9130,1038,1,0,0,0
21,4,2015-06-11,3122,337,1,0,0,0
22,4,2015-06-11,3985,466,1,0,0,0
23,4,2015-06-11,3883,379,1,0,0,0
24,4,2015-06-11,7959,760,1,0,0,0
25,4,2015-06-11,8906,1378,1,0,0,0
26,4,2015-06-11,5258,479,1,0,0,0
27,4,2015-06-11,7529,958,1,0,0,0
28,4,2015-06-11,4239,538,1,0,0,0
29,4,2015-06-11,6305,585,1,0,0,0
30,4,2015-06-11,3635,544,1,0,0,0
31,4,2015-06-11,4251,474,1,0,0,0
32,4,2015-06-11,3378,441,1,0,0,0
33,4,2015-06-11,6950,722,1,0,0,0
34,4,2015-06-11,7262,949,1,0,0,0
35,4,2015-06-11,8970,737,1,0,0,0
36,4,2015-06-11,8177,952,1,0,0,0
37,4,2015-06-11,5004,623,1,0,0,0
38,4,2015-06-11,3821,372,1,0,0,0
39,4,2015-06-11,3769,507,1,0,0,0
40,4,2015-06-11,4128,588,1,0,0,0
41,4,2015-06-11,4700,355,1,0,0,0
42,4,2015-06-11,8917,1034,1,0,0,0
43,4,2015-06-11,5039,531,1,0,0,0
44,4,2015-06-11,4110,535,1,0,0,0
45,4,2015-06-11,4285,338,1,0,0,0
46,4,2015-06-11,4191,541,1,0,0,0
47,4,2015-06-11,6021,815,1,0,0,0
48,4,2015-06-11,3004,381,1,0,0,0
49,4,2015-06-11,6027,483,1,0,0,0
50,4,2015-06-11,3456,313,1,0,0,0
51,4,2015-06-11,6130,459,1,0,0,0
52,4,2015-06-11,5358,386,1,0,0,0
53,4,2015-06-11,4210,504,1,0,0,0
54,4,2015-06-11,5671,540,1,0,0,0
55,4,2015-06-11,4955,627,1,0,0,0
56,4,2015-06-11,6480,480,1,0,0,0
57,4,2015-06-11,7444,753,1,0,0,0
58,4,2015-06-11,5201,454,1,0,0,0
59,4,2015-06-11,4403,491,1,0,0,0
