SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE
101131,0,M,N,Y,0,112500.0,350676.0,229500.0,Working,Secondary / secondary special,Separated,Rented apartment,0.0228,-13963,-1392,Laborers
101132,0,F,N,Y,1,157500.0,135000.0,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0038179999999999998,-12926,-1081,Sales staff
101133,0,F,N,Y,0,90000.0,284400.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23942,365243,
101134,0,F,Y,N,0,135000.0,450000.0,450000.0,State servant,Secondary / secondary special,Married,House / apartment,0.004849,-15175,-3046,Managers
101135,0,F,Y,Y,1,135000.0,299772.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0.014464,-10718,-3098,Medicine staff
101137,0,M,N,Y,0,123300.0,497520.0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010147,-8991,-405,
101138,0,F,N,Y,0,202500.0,640080.0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,-20726,-10702,Laborers
101139,0,F,Y,Y,1,112500.0,679500.0,679500.0,State servant,Higher education,Civil marriage,House / apartment,0.026392000000000002,-11944,-3319,Secretaries
101141,0,F,N,N,2,139500.0,135000.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-16496,-628,Core staff
101142,1,F,N,Y,2,135000.0,312768.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-11006,-425,Laborers
101143,0,F,N,Y,1,112500.0,1006920.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,-10265,-3404,High skill tech staff
101144,0,F,N,N,0,90000.0,263686.5,238500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-18033,-4805,
101145,0,M,Y,N,2,315000.0,840951.0,679500.0,State servant,Secondary / secondary special,Married,Office apartment,0.0038179999999999998,-13336,-2143,Core staff
101146,0,M,N,Y,0,38700.0,143910.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-22427,365243,
101147,1,M,N,Y,2,315000.0,1165500.0,1165500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-12102,-1904,Drivers
101148,0,F,Y,N,1,135000.0,490536.0,405000.0,Working,Higher education,Civil marriage,House / apartment,0.025164,-13802,-4963,
101150,0,M,Y,Y,0,112500.0,835380.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-20077,-2357,
101151,0,F,N,N,0,90000.0,760225.5,679500.0,Working,Secondary / secondary special,Married,House / apartment,0.00496,-17801,-1743,Laborers
101152,0,F,N,N,0,112500.0,495985.5,409500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010006000000000001,-21202,365243,
101153,0,F,N,Y,0,225000.0,1113840.0,900000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-14075,-901,Cleaning staff
101154,0,F,Y,Y,0,144000.0,517536.0,432000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-21027,365243,
101155,0,M,N,Y,0,315000.0,1288350.0,1125000.0,Commercial associate,Higher education,Married,House / apartment,0.02461,-16204,-1461,Managers
101156,0,M,Y,Y,2,180000.0,679500.0,679500.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17530,-695,Drivers
